datapoint,cardinal,date,other,relevance,resultIndex,url
"At that point I wasn’t aware of anyone else researching synodic cycles, from an observational perspective, but over the last 10 – 15 years there has been a synodic cycle renaissance.",10,15 years,,0.826716185512,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"At that point I wasn’t aware of anyone else researching synodic cycles, from an observational perspective, but over the last 10 – 15 years there has been a synodic cycle renaissance.",10,15 years,,0.826716185512,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"At that point I wasn’t aware of anyone else researching synodic cycles, from an observational perspective, but over the last 10 – 15 years there has been a synodic cycle renaissance.",10,15 years,,0.826716185512,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"At that point I wasn’t aware of anyone else researching synodic cycles, from an observational perspective, but over the last 10 – 15 years there has been a synodic cycle renaissance.",10,15 years,,0.826716185512,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It is an interesting question since our culture seldom even thinks about the 27.3 day sidereal cycle.,27.3,,,0.824889663077,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It is an interesting question since our culture seldom even thinks about the 27.3 day sidereal cycle.,27.3,,,0.824889663077,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It is an interesting question since our culture seldom even thinks about the 27.3 day sidereal cycle.,27.3,,,0.824889663077,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It is an interesting question since our culture seldom even thinks about the 27.3 day sidereal cycle.,27.3,,,0.824889663077,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"There are three times that Mercury meets with Venus, Synodic Cycles and Their Importance by Daniel Giamario 19 twice before she goes into the underworld: at the beginning of the journey, and again just as she goes into the underworld.","three, 19",,"ORG/Mercury, LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.822996919955,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"There are three times that Mercury meets with Venus, Synodic Cycles and Their Importance by Daniel Giamario 19 twice before she goes into the underworld: at the beginning of the journey, and again just as she goes into the underworld.","three, 19",,"ORG/Mercury, LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.822996919955,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"There are three times that Mercury meets with Venus, Synodic Cycles and Their Importance by Daniel Giamario 19 twice before she goes into the underworld: at the beginning of the journey, and again just as she goes into the underworld.","three, 19",,"ORG/Mercury, LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.822996919955,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"There are three times that Mercury meets with Venus, Synodic Cycles and Their Importance by Daniel Giamario 19 twice before she goes into the underworld: at the beginning of the journey, and again just as she goes into the underworld.","three, 19",,"ORG/Mercury, LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.822996919955,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"But the really wild thing is that five of the synodic cycles, within one day, equals 13 sidereal circuits of Venus around the Sun.","five, 13",one day,"LOC/Venus, LOC/Sun",0.819700740046,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"But the really wild thing is that five of the synodic cycles, within one day, equals 13 sidereal circuits of Venus around the Sun.","five, 13",one day,"LOC/Venus, LOC/Sun",0.819700740046,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"But the really wild thing is that five of the synodic cycles, within one day, equals 13 sidereal circuits of Venus around the Sun.","five, 13",one day,"LOC/Venus, LOC/Sun",0.819700740046,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"But the really wild thing is that five of the synodic cycles, within one day, equals 13 sidereal circuits of Venus around the Sun.","five, 13",one day,"LOC/Venus, LOC/Sun",0.819700740046,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Based on the movement of the Moon each night through the stars, there were the Lunar Mansions, 27 of them, plus a mysterious 28th (27.3).","27, 27.3",,EVENT/the Lunar Mansions,0.815754579837,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Based on the movement of the Moon each night through the stars, there were the Lunar Mansions, 27 of them, plus a mysterious 28th (27.3).","27, 27.3",,EVENT/the Lunar Mansions,0.815754579837,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Based on the movement of the Moon each night through the stars, there were the Lunar Mansions, 27 of them, plus a mysterious 28th (27.3).","27, 27.3",,EVENT/the Lunar Mansions,0.815754579837,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The way the Sidereal Lunar Cycle operates is that you can take any bright star along the ecliptic, my favorite being Spica, as it was the star rising in the east when I was born – about 24 degrees Libra at this point.",,,"ORG/the Sidereal Lunar Cycle, PERSON/Spica",0.815725379510,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The way the Sidereal Lunar Cycle operates is that you can take any bright star along the ecliptic, my favorite being Spica, as it was the star rising in the east when I was born – about 24 degrees Libra at this point.",,,"ORG/the Sidereal Lunar Cycle, PERSON/Spica",0.815725379510,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The way the Sidereal Lunar Cycle operates is that you can take any bright star along the ecliptic, my favorite being Spica, as it was the star rising in the east when I was born – about 24 degrees Libra at this point.",,,"ORG/the Sidereal Lunar Cycle, PERSON/Spica",0.815725379510,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The way the Sidereal Lunar Cycle operates is that you can take any bright star along the ecliptic, my favorite being Spica, as it was the star rising in the east when I was born – about 24 degrees Libra at this point.",,,"ORG/the Sidereal Lunar Cycle, PERSON/Spica",0.815725379510,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Based on the movement of the Moon each night through the stars, there were the Lunar Mansions, 27 of them, plus a mysterious 28th (27.3).","27, 27.3",,EVENT/the Lunar Mansions,0.815647417536,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
So I always like to tell people that the sacred number of the Moon is 12 and 13 equally.,13,12,PERSON/Moon,0.815389443241,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
So I always like to tell people that the sacred number of the Moon is 12 and 13 equally.,13,12,PERSON/Moon,0.815389443241,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
So I always like to tell people that the sacred number of the Moon is 12 and 13 equally.,13,12,PERSON/Moon,0.815389443241,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
So I always like to tell people that the sacred number of the Moon is 12 and 13 equally.,13,12,PERSON/Moon,0.815389443241,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The re-creation of the original Mars/Sun angle is going to be different at 15 and 32 that is a completely different phase of life, as are the other ones.",15,32,LOC/Mars,0.813291138969,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The re-creation of the original Mars/Sun angle is going to be different at 15 and 32 that is a completely different phase of life, as are the other ones.",15,32,LOC/Mars,0.813291138969,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The re-creation of the original Mars/Sun angle is going to be different at 15 and 32 that is a completely different phase of life, as are the other ones.",15,32,LOC/Mars,0.813291138969,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"The re-creation of the original Mars/Sun angle is going to be different at 15 and 32 that is a completely different phase of life, as are the other ones.",15,32,LOC/Mars,0.813181049126,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Q. Does Innana’s sister have a planetary representation as well? Synodic Cycles and Their Importance by Daniel Giamario 21 D. Thank you for bringing me back to this, for this is something I definitely want to add to this story, particularly for astrologers.",21,,"ORG/Innana, ORG/Synodic Cycles, PERSON/Daniel Giamario, NORP/D.",0.808369939976,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Q. Does Innana’s sister have a planetary representation as well? Synodic Cycles and Their Importance by Daniel Giamario 21 D. Thank you for bringing me back to this, for this is something I definitely want to add to this story, particularly for astrologers.",21,,"ORG/Innana, ORG/Synodic Cycles, PERSON/Daniel Giamario, NORP/D.",0.808369939976,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Q. Does Innana’s sister have a planetary representation as well? Synodic Cycles and Their Importance by Daniel Giamario 21 D. Thank you for bringing me back to this, for this is something I definitely want to add to this story, particularly for astrologers.",21,,"ORG/Innana, ORG/Synodic Cycles, PERSON/Daniel Giamario, NORP/D.",0.808369939976,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"Q. Does Innana’s sister have a planetary representation as well? Synodic Cycles and Their Importance by Daniel Giamario 21 D. Thank you for bringing me back to this, for this is something I definitely want to add to this story, particularly for astrologers.",21,,"ORG/Innana, ORG/Synodic Cycles, PERSON/Daniel Giamario, NORP/D.",0.808369939976,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It takes 104 years for the placement of Venus in any one sign (anyone of the five points of the star) to precess backward all the way Synodic Cycles and Their Importance by Daniel Giamario 18 through a sign.,"one, five, 18",104 years,"LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.803376475736,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It takes 104 years for the placement of Venus in any one sign (anyone of the five points of the star) to precess backward all the way Synodic Cycles and Their Importance by Daniel Giamario 18 through a sign.,"one, five, 18",104 years,"LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.803376475736,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It takes 104 years for the placement of Venus in any one sign (anyone of the five points of the star) to precess backward all the way Synodic Cycles and Their Importance by Daniel Giamario 18 through a sign.,"one, five, 18",104 years,"LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.803376475736,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
It takes 104 years for the placement of Venus in any one sign (anyone of the five points of the star) to precess backward all the way Synodic Cycles and Their Importance by Daniel Giamario 18 through a sign.,"one, five, 18",104 years,"LOC/Venus, ORG/Synodic Cycles, PERSON/Daniel Giamario",0.803376475736,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
"For example, if the chart has Sun conjunct Venus within 10 degrees or Mars within 15 degrees, from a visual perspective the planet has disappeared into the “underworld” behind the Sun.",,,"ORG/Sun, LOC/Venus, LOC/Mars, ORG/Sun",0.800175850700,39,http://shamanicastrology.org/wp-content/uploads/2018/03/Synodic-Cycles-and-Their-Importance.pdf
